,Subject,Predicate,Object,Frequency,isKey,nameMatch,subjectColumn,objectColumn
65,http://dbpedia.org/resource/Egypt,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Cairo,0.01818181818181818,False,0.42,1.0,5.0
66,http://dbpedia.org/resource/Egypt,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Cairo,0.07272727272727272,False,0.42,1.0,5.0
67,http://dbpedia.org/resource/Equatorial_Guinea,http://dbpedia.org/property/location,http://dbpedia.org/resource/Malabo,0.01818181818181818,False,0.46,1.0,5.0
68,http://dbpedia.org/resource/Equatorial_Guinea,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Malabo,0.8181818181818182,False,1.0,1.0,5.0
69,http://dbpedia.org/resource/Equatorial_Guinea,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Malabo,0.01818181818181818,False,0.42,1.0,5.0
70,http://dbpedia.org/resource/Equatorial_Guinea,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Malabo,0.21818181818181817,False,0.42,1.0,5.0
71,http://dbpedia.org/resource/Equatorial_Guinea,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Malabo,0.07272727272727272,False,0.42,1.0,5.0
72,http://dbpedia.org/resource/Eritrea,http://dbpedia.org/property/location,http://dbpedia.org/resource/Asmara,0.01818181818181818,False,0.46,1.0,5.0
73,http://dbpedia.org/resource/Eritrea,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Asmara,0.01818181818181818,False,0.42,1.0,5.0
74,http://dbpedia.org/resource/Eritrea,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Asmara,0.21818181818181817,False,0.42,1.0,5.0
75,http://dbpedia.org/resource/Eritrea,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Asmara,0.07272727272727272,False,0.42,1.0,5.0
76,http://dbpedia.org/resource/Ethiopia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Addis_Ababa,0.01818181818181818,False,0.46,1.0,5.0
77,http://dbpedia.org/resource/Ethiopia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Addis_Ababa,0.01818181818181818,False,0.42,1.0,5.0
78,http://dbpedia.org/resource/Ethiopia,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Addis_Ababa,0.21818181818181817,False,0.42,1.0,5.0
79,http://dbpedia.org/resource/Ethiopia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Addis_Ababa,0.07272727272727272,False,0.42,1.0,5.0
80,http://dbpedia.org/resource/Gabon,http://dbpedia.org/property/location,http://dbpedia.org/resource/Libreville,0.01818181818181818,False,0.46,1.0,5.0
81,http://dbpedia.org/resource/Gabon,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Libreville,0.01818181818181818,False,0.42,1.0,5.0
82,http://dbpedia.org/resource/Gabon,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Libreville,0.21818181818181817,False,0.42,1.0,5.0
83,http://dbpedia.org/resource/Gabon,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Libreville,0.07272727272727272,False,0.42,1.0,5.0
84,http://dbpedia.org/resource/The_Gambia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Banjul,0.01818181818181818,False,0.46,1.0,5.0
85,http://dbpedia.org/resource/The_Gambia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Banjul,0.01818181818181818,False,0.42,1.0,5.0
86,http://dbpedia.org/resource/The_Gambia,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Banjul,0.21818181818181817,False,0.42,1.0,5.0
87,http://dbpedia.org/resource/The_Gambia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Banjul,0.07272727272727272,False,0.42,1.0,5.0
88,http://dbpedia.org/resource/Ghana,http://dbpedia.org/property/location,http://dbpedia.org/resource/Accra,0.01818181818181818,False,0.46,1.0,5.0
89,http://dbpedia.org/resource/Ghana,http://dbpedia.org/property/capital,http://dbpedia.org/resource/Accra,0.8181818181818182,False,1.0,1.0,5.0
90,http://dbpedia.org/resource/Ghana,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Accra,0.01818181818181818,False,0.42,1.0,5.0
91,http://dbpedia.org/resource/Ghana,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Accra,0.21818181818181817,False,0.42,1.0,5.0
92,http://dbpedia.org/resource/Ghana,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Accra,0.07272727272727272,False,0.42,1.0,5.0
93,http://dbpedia.org/resource/Guinea,http://dbpedia.org/property/location,http://dbpedia.org/resource/Conakry,0.01818181818181818,False,0.46,1.0,5.0
94,http://dbpedia.org/resource/Guinea,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Conakry,0.01818181818181818,False,0.42,1.0,5.0
95,http://dbpedia.org/resource/Guinea,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Conakry,0.21818181818181817,False,0.42,1.0,5.0
96,http://dbpedia.org/resource/Guinea,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Conakry,0.07272727272727272,False,0.42,1.0,5.0
97,http://dbpedia.org/resource/Guinea-Bissau,http://dbpedia.org/property/location,http://dbpedia.org/resource/Bissau,0.01818181818181818,False,0.46,1.0,5.0
98,http://dbpedia.org/resource/Guinea-Bissau,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Bissau,0.01818181818181818,False,0.42,1.0,5.0
99,http://dbpedia.org/resource/Guinea-Bissau,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Bissau,0.21818181818181817,False,0.42,1.0,5.0
100,http://dbpedia.org/resource/Guinea-Bissau,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Bissau,0.07272727272727272,False,0.42,1.0,5.0
101,http://dbpedia.org/resource/Kenya,http://dbpedia.org/property/location,http://dbpedia.org/resource/Nairobi,0.01818181818181818,False,0.46,1.0,5.0
102,http://dbpedia.org/resource/Kenya,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Nairobi,0.01818181818181818,False,0.42,1.0,5.0
103,http://dbpedia.org/resource/Lesotho,http://dbpedia.org/property/location,http://dbpedia.org/resource/Maseru,0.01818181818181818,False,0.46,1.0,5.0
104,http://dbpedia.org/resource/Lesotho,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Maseru,0.01818181818181818,False,0.42,1.0,5.0
105,http://dbpedia.org/resource/Lesotho,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Maseru,0.07272727272727272,False,0.42,1.0,5.0
106,http://dbpedia.org/resource/Liberia,http://dbpedia.org/property/location,http://dbpedia.org/resource/Monrovia,0.01818181818181818,False,0.46,1.0,5.0
107,http://dbpedia.org/resource/Liberia,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Monrovia,0.01818181818181818,False,0.42,1.0,5.0
108,http://dbpedia.org/resource/Liberia,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Monrovia,0.07272727272727272,False,0.42,1.0,5.0
109,http://dbpedia.org/resource/Libya,http://dbpedia.org/property/location,http://dbpedia.org/resource/Tripoli,0.01818181818181818,False,0.46,1.0,5.0
110,http://dbpedia.org/resource/Libya,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Tripoli,0.01818181818181818,False,0.42,1.0,5.0
111,http://dbpedia.org/resource/Libya,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/resource/Tripoli,0.21818181818181817,False,0.42,1.0,5.0
112,http://dbpedia.org/resource/Libya,http://dbpedia.org/property/largestCity,http://dbpedia.org/resource/Tripoli,0.07272727272727272,False,0.42,1.0,5.0
113,http://dbpedia.org/resource/Madagascar,http://dbpedia.org/property/location,http://dbpedia.org/resource/Antananarivo,0.01818181818181818,False,0.46,1.0,5.0
114,http://dbpedia.org/resource/Madagascar,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/resource/Antananarivo,0.01818181818181818,False,0.42,1.0,5.0
